Id,SalePrice
2734,148365.58077286909
2735,142616.1462538902
2736,148580.5154306196
2737,131788.48690734274
2738,145662.90915163702
2739,155218.47763864303
2740,142542.6692057061
2741,146982.93614579452
2742,158208.50299666735
2743,156909.96362043358
2744,155858.3603182311
2745,144876.47002162444
2746,140227.01055535578
2747,159922.26366534835
2748,135627.53430481924
2749,138541.54641645032
2750,137002.83846944096
2751,141345.65537640292
2752,183480.850186945
2753,150091.78451287784
2754,182058.49840712632
2755,143119.8647144919
2756,111089.97649307501
2757,98479.4617534961
2758,104786.83057508433
2759,162439.0971972938
2760,136207.7254806689
2761,144847.14143891848
2762,143748.6286595199
2763,177881.54137003273
2764,167660.61971698047
2765,228186.98280634615
2766,135874.21440346813
2767,108674.27573566399
2768,137665.45529693013
2769,139349.68966747113
2770,148422.2263400865
2771,125071.00940317391
2772,129730.71707135942
2773,161769.06671656447
2774,145589.97575670542
2775,127826.57182917751
2776,151385.08052722755
2777,164779.4398035794
2778,126918.62372033163
2779,136021.749807173
2780,112135.01088057763
2781,110805.38057532236
2782,116457.13790000166
2783,119658.15403597213
2784,132534.68169470146
2785,148371.16959817187
2786,89774.21479294571
2787,132173.16608781365
2788,101523.46573227932
2789,164663.74564989892
2790,112805.72226846435
2791,125521.3024549881
2792,84444.28311887394
2793,138481.61886529104
2794,113918.13608045722
2795,131661.09485308285
2796,115381.28857842999
2797,175034.59700596245
2798,125976.65091538346
2799,121817.48057048542
2800,96002.8831547548
2801,122249.67659409714
2802,140709.6375945695
2803,157898.34030263024
2804,145860.65563480993
2805,113348.18516903021
2806,106152.98235123757
2807,159968.3906506149
2808,151403.54736922673
2809,136303.24890224962
2810,136645.0976795944
2811,158683.9205129062
2812,155388.91539816913
2813,157469.0327577674
2814,157899.84811917346
2815,112092.14479676873
2816,194923.26909278546
2817,150148.3077827387
2818,139855.64823550708
2819,176237.5855657502
2820,149327.2748219864
2821,123690.2365692933
2822,178972.5083831956
2823,229435.75121329128
2824,170019.21340121556
2825,152318.06118153196
2826,138551.09081205816
2827,141779.99753129503
2828,191653.11947559036
2829,187637.8473426682
2830,198647.44458888393
2831,174102.77441488922
2832,204423.13065031156
2833,239552.6224438058
2834,193042.53294414564
2835,200014.9036225891
2836,181501.88803822294
2837,163752.72206217345
2838,150022.28607108365
2839,171564.76588631936
2840,185055.2869880624
2841,186300.90947703217
2842,203978.64628405037
2843,148790.4887784133
2844,161887.53808482
2845,133571.5065544235
2846,189167.9826364923
2847,184621.08970660568
2848,189420.06190888252
2849,183555.5213148177
2850,231653.302164451
2851,196179.69740040967
2852,211166.78275083523
2853,209778.24920414208
2854,146976.35259908444
2855,187066.33875386752
2856,183589.49478639237
2857,179071.0311530666
2858,186524.61508059723
2859,135733.83637807664
2860,136682.0461303571
2861,137440.15698231992
2862,176010.478579076
2863,135361.79275842215
2864,208788.68851820298
2865,146329.13744402648
2866,147437.77098229443
2867,111651.85360770026
2868,122731.76161299193
2869,118439.0058224089
2870,143919.38242957657
2871,106657.34356778189
2872,82268.21026383509
2873,117997.29241622859
2874,141611.35794049964
2875,126703.2397124037
2876,158022.42439780632
2877,151173.81859405106
2878,157539.1791997138
2879,147683.61932433068
2880,118191.78932707944
2881,152727.59047562125
2882,170958.71563464135
2883,181167.91657923252
2884,184079.7610495548
2885,170949.70332196407
2886,193839.4769432425
2887,113453.00601172008
2888,148156.19107251786
2889,81881.30461932966
2890,100394.04671039706
2891,147749.78947530803
2892,67368.67162128106
2893,95730.40332916178
2894,73734.57833373643
2895,244730.43726769983
2896,225463.8899981647
2897,187213.6776708877
2898,150765.07391411896
2899,190980.11829205454
2900,156847.1445523634
2901,179353.6282670748
2902,170544.40089081126
2903,256978.67373170785
2904,261603.71412427883
2905,110718.71604915617
2906,185483.8831062965
2907,126689.8487973984
2908,136226.2753291786
2909,152170.70217471998
2910,103935.04504196014
2911,106162.351878612
2912,154156.3678247532
2913,103229.76509231188
2914,103474.98499217458
2915,107034.87312981917
2916,104686.85843228504
2917,161307.5493102494
2918,130307.3709934805
2919,201106.1457958807
